Headline,Body ID,Stance
"This survey was carried in the capital of Jordan, which is much more liberal than other parts of the country; the researchers said that ""We would expect that in the more rural and traditional parts of Jordan, support for honor killings would be even higher"".",3324,agree
"Celtic had been 3–0 down at half-time and Stokes' two goals, one a long-range shot and one a free-kick, were vital in bringing them back into he game.",3325,agree
"Up to the end of 2005, around 8,000 Ethiopian rioters had been freed.",3326,agree
"They focused on education throughout the campaign, as well as a promise on reforming the voting system.",3327,agree
"As with other common surnames, people having this surname are not necessarily related.",3328,agree
This happened again in 2000.,3329,agree
Their brother Charlie was imprisoned for ten years for his part in the murders.,3330,agree
Andrews in 2009.,3331,agree
"Mindful of the protests in nearby Bahrain, in November 2012 the UAE outlawed online mockery of its own government or attempts to organise public protests through social media.",3332,agree
The menu card was acquired by the then British ambassador to Yugoslavia and was auctioned by his son in 2006.,3333,agree
"The ZZ become males, but the WW are not viable and are not brought to term.",3334,agree
"He was not there at the time, and Groce was part-paralysed by the bullet.",3335,agree
"His investiture, by the Queen, took place on 12 October 2011 and he became Sir Bruce Forsyth CBE.",3336,agree
"The following season saw Dichio move himself and his family up to the Midlands, having previously commuted from London.",3337,agree
The party has a more consistent anti-sectarian perspective than most of its rivals.,3338,agree
"He was a controversial figure in Germany, as his emotional volatility was notorious, as were rumors of his numerous affairs with women.",3339,agree
"In a statement, the Metropolitan Police said ""any misunderstanding is regretted"" and that Paddick had accepted its ""clarification"" and considered the matter closed.",3340,agree
She later apologised to Morgan and stated that she had misread a newspaper report about Morgan's book.,3341,agree
"Staff from five hospitals and three airports participated in the drill, and almost 150 international observers assessed its effectiveness.",3342,agree
"Hammond said the Government had ""no choice but to reduce the size of the armed forces – while reconfiguring them to ensure they remain agile, adaptable and effective"".",3343,agree
"The attendant will also attempt to keep the restroom area clean, assist with the washing of hands, and if available, provide by request an assortment of cologne, mints, and other disposable items.",3344,agree
"The London match was a fundraiser for earthquake relief, and was the first Super Rugby match ever contested outside of the three participating countries.",3345,agree
The police determined that Aldrin was provoked and no charges were filed.,3346,agree
"Later that year, she married Beckham in a highly publicised wedding in Ireland.",3347,agree
"The head teacher warned parents not to continue with this behaviour, and said that the police would be called if necessary.",3348,agree
This is the highest amount known to have been recommended after an audit of MPs' claims on second homes expenses.,3349,agree
"Further studies are needed to see if the gas had damaging effects on the brain, considering the effect of hydrogen sulfide on the body is similar to hydrogen cyanide; it does not slow the metabolic rate but rather inhibits the transfer of energy within the cell via ATP.",3350,agree
The bay platform will be removed to allow the other platforms to be extended.,3351,agree
The transformation of the locust to the swarming variety can be induced by several contacts per minute over a four-hour period.,3352,agree
The London Fire Brigade managed to contain the blaze within an hour and she was reopened to the public shortly after.,3353,agree
"He spoke fervently against abuses in his sermon, whilst avoiding naming the Indonesian authorities as responsible.",3354,agree
"Richard Meadow of Harvard University, Director of the Harappa Archeological Research Project.",3355,agree
"The Dutch ultimately progressed after winning the penalty shoot-out 5–4, their first ever victory on penalties in a major tournament.",3356,agree
