Headline,Body ID,Stance 
The 11-year sponsorship deal with Adidas was due to run until 2019.,5151,agree
The appeal court found that SNCF was a separate entity to the government and thus outside the competence of the Administrative court.,5152,agree
Since 1996 both governments have remained wary of one another but relations are relatively normal.,5153,agree
"Abdul Haqq Baker, chairman of Brixton Mosque, told the BBC that Reid came to the mosque to learn about Islam but soon fell in with what he called ""more extreme elements"".",5154,agree
"Both women were shot in their respective homes in separate, but connected, attacks; in addition, both victims were shot in the head.",5155,agree
"Concerns were raised about ""drug tourism"" to the area.",5156,agree
The BBC reports that Copeland intended to ignite a race war across Britain with his bombing campaign.,5157,agree
"The verdict of the subsequent inquest ruled that Bennett had been ""lawfully killed"", the verdict was upheld in a subsequent appeal.",5158,agree
"A memorial in Vilnius, Lithuania, is dedicated to genocidal victims of Stalin and Hitler, and the Museum of Genocide Victims in Lithuania, which opened on 14 October 1992 in the former KGB headquarters, chronicles the imprisonment and deportation of Lithuanians.",5159,discuss
"In Ituri district, rebel forces ran an operation code-named ""Effacer le tableau"" (to wipe the slate clean).",5160,discuss
"Although EDF claimed that a security firm had only been employed to monitor Greenpeace, the court disagreed, jailing the head and deputy head of EDF's nuclear security operation for three years each.",5161,discuss
"In an interview in June 1987, he said that he was expelled for ""anti-fascist activity"".",5162,discuss
Examinations and a culture of merit remain greatly valued in China today.,5163,discuss
"In England's 1–0 second round victory against Ecuador, Crouch remained an unused substitute as Eriksson switched the team to a new formation with Wayne Rooney as a lone striker.",5164,discuss
"On 1 March 2006, he scored his first goal for England, with the equaliser in a 2–1 friendly win over Uruguay.",5165,discuss
"Sasura Bada Paisa Wala also introduced Manoj Tiwari, formerly a well-loved folk singer, to the wider audiences of Bhojpuri cinema.",5166,discuss
"In 2007–08, Camacho returned to Benfica on a two-year contract, following the sacking of Fernando Santos after one match in the Primeira Liga (a tie at promoted Leixões), at a time when Benfica were facing a vital Champions League qualifying match against Copenhagen; a successful move since Benfica guaranteed a place in the Champions League after beating Copenhagen 1–0, but then exited the competition at the group stage and were put into the UEFA Cup, where they lost to Getafe, twice.",5167,discuss
"Venezuela offered to host the competition, but on July 6 CONMEBOL decided to reinstate the plans for Colombia, and the tournament was held on schedule.",5168,discuss
The Queen visited the Highlanders at Howe Barracks in Canterbury in June 2013 to mark their relocation to Scotland.,5169,discuss
"The bottom Magazine Level, was originally designed to store ammunition, the middle Gun Deck level, was designed to hold 12 heavy muzzle-loaded cannons and accommodation for the soldiers manning the cannons.",5170,discuss
The Friends of Nothe Fort group has also been established to promote interest in the fort and to encourage its growth as a museum and tourist attraction.,5171,discuss
"It is the Portuguese word for Flemish, and it was given to the nearby beach (Praia do Flamengo, Beach of the Flemish) because it was the place where the Dutch sailor Olivier van Noort tried to invade the city in 1599.",5172,discuss
